date,sector,uniqcode,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,prmom1d_f,prmom1w_f,prmom2w_f,prmom3w_f,mom13,mom14
2017/2/28,40,S8TF9W,0.096412358,0.210319248,1.739118007,-5.309470315,-4.623829968,-5.949784914,-7.277712819,-8.44236407,-5.571869076,-6.517389809,-6.709708386,-1.137839309,-1.227353812,-0.520439087,-0.383143812,2.039733599,1.294129045,-0.624794483
2017/2/28,40,S8TKL0,-0.259345958,-0.511991853,-1.611576375,0.920119204,1.369801543,0.052955245,-0.098766554,6.387224495,15.32143341,12.05978443,25.77076366,10.44933025,2.291526188,2.2265951,1.486184961,-1.534993543,-0.339813708,0.84275341
2017/2/28,25,S90346,-0.414740744,-1.347217512,-0.186867162,-1.690436771,-0.2936018,-1.353728012,5.419552535,-3.818211353,-4.160038588,-4.5350675,-8.551119715,-4.391081126,0.578617406,-0.230760874,2.110712861,-0.406359936,0.182736412,0.583128929
2017/2/28,35,SC30Z4,-2.560518418,-2.356440981,-2.631028788,1.777482239,2.936793439,0.1629837,-7.800895697,-9.840731074,-11.84643065,-17.99140644,-25.28801098,-13.44158033,0.097578471,-1.361745768,-0.122532632,-0.728054491,0.000659576,-0.49630022
2017/2/28,35,SDCG54,-0.050958682,-0.415212777,-0.494905461,-1.902867754,-3.072256695,-4.361829166,-3.860521688,-0.651450978,-12.91854252,-7.839805863,-17.8983206,-4.979778077,-1.306351529,-1.731671965,0.054353021,-1.809057204,0.507541891,0.136450648
2017/2/28,55,SDCJ96,-0.329013655,-0.20671154,-0.112002388,0.948915822,1.858733182,1.468027784,2.693795925,0.515144546,-3.879232962,-5.153506422,-5.082572286,-1.203339324,-0.504137833,0.886209418,0.761545413,1.523906326,-2.249432188,-1.816672325
2017/2/28,25,SDDLB6,-0.528448289,-0.080528126,-0.61116063,-2.466630588,0.18305086,0.098027674,-8.539312186,-5.728008026,-8.342088446,-9.323392573,-10.82892435,-2.486835908,-1.193002594,-0.284544821,0.947561713,0.075800881,0.701712009,-1.133164406
2017/2/28,35,SGJQG8,7.621476133,8.180193232,9.259583952,5.283571527,5.366359188,1.387176299,14.61341597,10.53804909,15.09999205,10.85532635,9.720230703,-5.379761343,-1.355081529,0.392589315,13.06276931,7.040910199,-1.5208959,-2.555086136
2017/2/28,45,SGMYM9,0.807865001,0.514025802,0.142578302,-1.195046263,-2.784667325,0.509485624,-0.668420617,0.796954277,8.046285682,7.31046277,-0.261229499,-8.307515181,1.683010792,-0.40904699,-2.36421625,-2.522691464,-0.974569174,1.161812782
2017/2/28,20,SHMTH8,-1.455035341,-3.287771077,-2.570857446,-3.029899916,-2.314688987,-3.663464974,1.601686848,5.426654026,-3.048245178,-7.707377379,-13.54521812,-10.49697294,-0.591558319,1.304536475,-0.42982716,-1.345136862,-0.670314983,3.018741608
2017/2/28,40,SHRWC6,0.855952086,0.24963351,2.162381033,2.527378478,4.13793562,4.251302426,8.001675427,9.599069348,-7.27312134,-0.406841918,6.340773196,13.61389454,-2.026263812,0.016752205,0.558581363,8.693583652,0.308648542,-0.450451851
2017/2/28,20,SHTK18,-1.19300514,-0.625098531,-2.102622329,-1.530395888,2.584515796,-8.071826429,-8.268879899,-5.573225782,8.733653013,14.19624094,-7.030320644,-15.76397366,-0.690568319,-3.003851855,-10.19252279,-11.04929881,0.641674101,-0.060710788
2017/2/28,45,SJWX0Y,-0.238496447,0.312761282,0.755407268,0.763491939,-2.183092375,-6.184842866,-3.310056641,-3.548611848,2.005408026,4.929619588,8.23018046,6.224772434,0.477650792,3.324736158,5.756456272,4.720058802,0.29108021,-0.337937832
2017/2/28,55,SKY8SB,-0.222938348,0.444845413,1.167197869,1.320917497,0.040806352,1.190399541,3.119619236,5.052983613,5.647335582,1.227294283,-2.359716857,-8.007052439,0.710672167,-0.138147937,-1.136039239,-0.689424991,-0.155187264,0.404220581
2017/2/28,15,SL2Q7H,-0.297919978,1.648604404,2.302324514,3.07826534,-1.862884802,-1.903810923,-4.452841163,-7.199149045,-11.76424138,-12.29946031,-22.47980985,-10.71556847,-0.316292045,0.577713571,1.116738354,1.636117927,0.633329784,-0.563233376
2017/2/28,10,SN0SZ0,-0.329617754,-10.53683434,-5.255790738,-4.319684075,-4.321303707,-3.810462388,0.845359849,14.42875734,9.672597352,21.45727389,27.98987749,18.31728014,2.299725952,4.539374373,-6.408992683,-7.067928839,0.626670043,1.814892769
2017/2/28,55,SN6DJ4,-0.496543099,-0.530487874,-0.081138712,0.524575347,1.029550449,2.782970472,7.767228747,5.304229603,7.902734291,8.54936661,14.69602596,6.793291672,0.345062167,-0.230326359,-2.834003506,-3.521554928,-2.167174223,0.32644248
2017/2/28,10,SP70YY,1.232299029,1.659719359,2.722866083,4.270938274,5.022902681,1.953720571,-1.733004172,-6.139479785,-10.50782542,-18.26227185,-42.77102759,-32.26320217,-0.956804048,0.175269704,7.212501954,7.087367078,0.829276815,-0.849114895
2017/2/28,30,SP9JM5,1.290002452,0.398389953,0.163302216,-2.337846615,-0.120823915,3.045783598,-4.262385917,-9.602620095,-14.93372367,-11.25789405,-7.364418485,7.569305182,0.247930741,-3.323896025,-4.392021965,-2.935839641,0.61746138,0.943793297
2017/2/28,55,SPB6XT,-2.145570163,-2.046506416,-4.679110021,-2.562979964,-5.533648587,-2.627686471,29.72356963,37.9040511,10.75173831,-0.19742075,9.74726807,-1.004470242,1.827362167,3.901306672,4.505528531,9.915549843,0.36109753,2.066238403
2017/2/28,45,SPBJJ3,1.654176748,2.413732286,1.149670264,1.548088726,1.800310695,-1.382248134,-5.684465139,-7.148085161,-0.064360138,-10.67224616,-6.127667526,-6.063307388,-0.559999208,0.292345608,5.600232223,6.370603457,-0.150899073,-0.501545429
2017/2/28,55,SPFVW7,1.449259684,2.316707497,-0.421608066,-0.878498513,-0.231764969,-2.80299858,-4.544323422,-0.005272572,6.469208416,11.72715586,7.230232538,0.761024122,1.327122167,0.157872167,-2.947517534,-2.806202424,-0.784442837,1.727873802
2017/2/28,45,SQMDKJ,-0.043838577,-0.88420441,-1.379662351,-1.541678914,-4.658083646,-9.180192857,-11.45153302,-11.49297801,10.42834213,14.4966515,7.880828568,-2.547513566,1.356130792,1.224292285,-0.468008998,-1.1936747,1.041291292,0.162935972
2017/2/28,45,SRN308,1.10355336,-0.22500233,0.128423081,-0.184769321,-0.192409725,-1.918814286,0.334374323,-2.655201269,-13.368636,-17.36816628,-11.79382139,1.574814613,0.894370792,3.351892063,3.434549882,4.952738466,0.374187426,0.03031604
2017/2/28,20,SRQ728,4.333284432,-0.404903624,0.980516861,-0.3072579,-2.547290335,-0.836150281,13.83379989,24.33644277,12.52625089,17.60750033,26.4777711,13.95152021,1.897881681,0.41809485,-3.597185991,-4.28798164,-1.701242322,2.593715668
2017/2/28,35,SS3SNP,1.585828099,2.655557539,2.775585632,1.872675272,3.495254633,2.413047287,-1.132197637,-6.835908935,-11.53549132,-16.48289339,-15.60252683,-4.067035501,0.156178471,-2.165299981,-1.749783667,-1.507295799,0.552711773,-0.198613763
2017/2/28,40,SSRCCF,-3.500269935,4.075998346,4.738709675,4.125419403,4.185020953,4.820960117,0.942181623,6.061237288,-8.046193643,-7.566317058,-14.22282854,-6.176634893,-0.138453812,0.825718013,2.048374027,5.713284284,-0.32931997,-3.036975861
2017/2/28,45,ST5LQZ,3.48207381,3.361046973,5.45737041,5.561044431,3.583131167,-2.451282891,-5.632463404,-8.173080377,4.088869502,0.48053606,-3.281221647,-7.370091149,-0.345049208,1.197890447,3.299871722,2.878251406,0.536700829,-0.863282681
2017/2/28,45,STWC38,1.88742005,1.353545865,1.638684943,9.284722952,8.505117579,11.07046503,12.80917743,17.99996315,11.4664027,14.86401368,16.90694693,5.440544232,1.755110792,4.701625581,3.723658185,2.759410944,-1.840558612,-1.425963402
2017/2/28,25,STWKHG,-1.054201618,-1.787479269,-4.821790648,-5.343209363,0.083558992,9.203144547,5.441361047,11.92933664,-2.15309439,-1.818945827,-6.456282219,-4.303187829,0.960267406,1.137400769,0.666408718,-0.443482131,0.212983942,0.476421595
2017/2/28,40,STZJ47,0.015326056,-0.900447099,-2.584023992,-7.79943122,-5.598791969,-1.847148104,-1.712512211,17.56396474,6.209158256,10.21599937,8.802654046,2.593495791,0.509806188,-0.192414231,2.353155711,1.12991025,0.643077211,0.895112991
2017/2/28,40,SVVS7Y,2.451925056,-1.771279377,-1.571989375,-7.916980648,-4.509488694,-0.680042326,-1.502157762,0.083680858,-3.373284772,5.010314069,3.461238069,6.834522841,-0.135473812,-0.970226844,-8.22154514,-8.774478023,0.731072284,0.686071873
2017/2/28,55,SW3WLF,0.448596336,0.373536959,1.112165491,0.980056697,1.165186601,2.500202379,1.486056179,3.612711126,-6.692983714,-6.833570335,-10.47955369,-3.786569974,-1.193067833,-0.470231941,0.006840702,-0.098038213,-0.518443673,-1.028916359
2017/2/28,25,SW780L,-1.556388807,-1.527653349,-2.031744028,0.808652106,1.280861434,-1.1801704,4.472131701,-0.705877488,-2.11435036,-9.212295838,-14.33946664,-12.22511628,-1.025152594,-2.889338151,-4.117146273,-2.208998544,-2.5,2.551649094
2017/2/28,40,SX82QG,-0.575993288,-0.076002709,-0.828790257,0.677501996,-0.195977286,-0.336664875,-1.074368689,-0.204248004,14.00074282,8.921882617,12.60090889,-1.39983393,0.805196188,0.398649772,-0.783472411,-5.106006559,0.546534819,0.110569537
2017/2/28,40,SY7WGC,-1.059437083,-0.698188095,-0.612745625,-1.75254557,-2.755300626,4.002414709,-4.735632566,-3.597879931,-8.113675255,-17.50134532,-22.97575439,-14.86207913,-1.349443812,0.302294309,2.03690932,5.619402609,-0.49004342,-0.167186618
2017/2/28,30,SY8XFB,0.141591213,-0.401283524,-1.63707926,-3.645143579,-9.041027282,-11.80854497,-17.53024876,-9.795207922,-2.112542253,-6.134595459,-13.45513847,-11.34259622,-0.622309259,-1.250146203,0.858540931,2.650559786,1.467119791,0.066639304
2017/2/28,45,SY92RH,0.273065631,0.490964619,1.798284864,1.719409897,2.59117694,3.997071667,4.063273585,2.395402185,-0.165647549,5.380755112,7.256097038,7.421744586,0.025190792,1.882618231,1.954895651,0.369367164,-0.579758851,-0.099210918
2017/2/28,40,SYD5ND,0.830799464,1.026731025,1.496693697,3.05964239,1.45640633,1.491605298,0.366815888,0.353643802,1.156091817,4.572780909,3.544464992,2.388373175,0.668396188,-0.680448433,-2.761041545,-5.716927606,0.237274196,-0.441933155
2017/2/28,20,SYFF0K,-0.549603443,-0.593089553,0.027098042,-1.042274807,-1.081256817,-1.707857415,4.506589562,15.30902261,3.212889871,2.353699767,3.695032766,0.482142895,1.573541681,-0.703977624,0.917084539,1.448356872,0.099874022,0.571959972
2017/2/28,30,SZMXNW,0.028563376,0.979707817,2.165556015,2.018573433,1.72494081,1.168832672,10.28001962,6.734804747,0.835279285,4.116599728,12.79408271,11.95880342,0.360270741,2.436435741,2.745927969,3.101572346,-1.681278864,-0.231460929
2017/2/28,40,T0J8QF,-1.861310775,-1.338744655,-1.360129189,0.93916781,-0.387580243,-0.934642936,-3.590613535,-2.885787187,5.14941526,6.209211247,7.276992229,2.127576969,1.502366188,-0.844475825,-1.20201975,-0.449288496,0.479239491,-0.148219109
2017/2/28,30,T0JCXJ,0.301774475,0.686314266,0.990198476,2.444266994,-1.406657094,-2.574308376,-2.456313043,-3.720013655,-2.363019818,-11.75303068,-14.57191232,-12.2088925,-0.540909259,0.943924684,1.235395295,1.532660681,0.476608493,-0.473795176
2017/2/28,25,T0NLZH,3.705250219,1.251013375,2.386792252,2.33528671,6.613336876,3.788310395,9.163066989,-5.407036638,-4.456225267,6.953857515,-8.195001482,-3.738776215,-3.097282594,-2.18471751,-4.902810921,-7.514221287,0.200866979,-0.279819489
2017/2/28,35,T0PLWF,-1.220439739,-0.395956195,0.328189372,1.862162754,4.167829639,2.864371391,-0.051254076,3.072257195,-7.850396391,-9.82911523,-18.17996149,-10.3295651,-0.609551529,-0.026360508,1.161654715,1.194027515,-0.312626243,-0.168247581
2017/2/28,20,T0R732,-2.149007981,-2.7310809,-2.270943869,-6.720185876,-4.052134408,-3.790788852,-9.297514734,-10.7477745,-3.452023112,-7.102872079,-9.308435552,-5.85641244,-0.241638319,0.597523588,-1.738009299,-3.893608206,0.793758333,0.347704649
2017/2/28,40,T0ZGDC,0.777404743,0.33221771,0.121417888,-2.95448779,-2.679437337,-1.143429327,-9.838236387,-19.13790177,-4.439973807,-2.813968817,1.744864463,6.18483827,-1.754073812,-4.432532554,-4.4490714,-2.975022386,0.906927027,-0.116644263
2017/2/28,15,T1NTHS,-0.424906008,0.279439212,0.932586213,-0.461926737,-1.820766931,3.449532168,-2.758419386,-1.31875615,-11.01116421,-21.09250568,-14.4794357,-3.468271487,-1.165092045,-0.508081574,1.168911719,-0.153782903,0.187209168,-0.171147943
2017/2/28,45,T2T1PV,2.466440402,8.136139715,7.180390883,6.592724913,7.297351852,4.459090497,-1.006912545,7.459553059,4.451566245,16.6991474,1.748524112,-2.703042134,-1.519209208,-2.909906222,-2.041043491,-4.393256793,-0.853277562,-2.395122528
2017/2/28,40,T2Z4DM,0.716892622,1.08441579,1.339628449,2.704630523,2.161365464,-0.324517706,1.104010904,2.246362033,5.958739913,4.480799532,2.230571194,-3.72816872,1.072406188,-1.168484453,-0.843555417,-4.571265531,0.409557683,-0.312283278
2017/2/28,40,T3FPNS,1.416067217,1.993395597,2.327064322,-0.991154941,-3.587489755,-5.273389244,-3.032284912,1.564011116,6.128580946,2.559484091,13.70092338,7.572342432,1.475646188,5.890081112,4.547085932,-0.140440261,0.750824208,-0.29110074
2017/2/28,10,T3Z7QT,-1.12107949,-1.206335516,-2.693955616,-16.62731395,-15.0149119,-12.34691676,-14.06250106,-17.5044863,-5.89355576,-9.151075439,-17.76081907,-11.86726331,-2.217114048,0.693371988,7.893890182,5.617626723,2.058026468,0.867189884
2017/2/28,10,T42ZWB,1.956385628,3.995938855,3.826334703,6.711711915,2.25139525,16.77023173,10.20121051,10.66837175,-4.348822751,-3.018632629,15.98664296,20.33546571,-0.903444048,5.729132124,5.0666025,4.007803833,-0.742922057,-0.646330833
2017/2/28,35,T6776H,2.633062948,2.616723961,5.242869137,6.601474648,6.750664607,6.788506725,4.84264922,11.6963513,-9.188706751,-6.646372142,-8.247744457,0.940962294,0.715038471,0.849552644,1.371523465,2.494187722,-2.5,-3.02089119
2017/2/28,45,T679BK,-0.182128751,0.485768199,0.260622546,-0.791607617,-2.430077843,8.265618205,3.204745356,13.68729141,14.15589069,7.075399137,16.46472894,2.308838252,1.301290792,1.121084456,0.84080783,1.037164336,-0.025395947,0.510311604
2017/2/28,45,T67LXV,-0.432159208,-0.236811484,-0.585466568,-2.773113084,-4.776752412,-4.437285992,-10.91025693,-7.606960468,0.022365157,-7.149290905,-18.08027156,-18.10263671,0.455610792,-0.834155182,-0.751488405,-3.426665277,0.797457376,-0.069107533
2017/2/28,40,T6BMPP,-0.856512368,-1.038790471,-0.891085331,1.174798032,0.67140372,1.950656401,-4.835066362,-2.43696919,0.010218289,-1.563114019,0.636984034,0.626765745,0.554376188,1.421305382,3.541732168,2.086975984,0.074451999,-0.162757158
2017/2/28,30,T6CYB1,-1.125078225,-0.510992941,-0.801827155,-0.512697104,0.022689489,0.678192731,0.113734359,1.386805821,-1.250289083,-6.075207421,-11.90260638,-10.6523173,-1.188799259,1.711835689,2.238022941,3.33782942,-0.193544992,0.328873158
2017/2/28,15,T6DTWR,0.49341442,-0.11208775,5.100230392,6.998286159,8.290679535,4.044747361,8.365566242,8.791458332,3.600366536,6.431972904,17.72918615,14.12881962,-0.420392045,0.535661789,1.168982206,0.313636367,-0.232994607,-0.683268547
2017/2/28,35,T7HSNM,-0.932655957,0.906975278,1.736778641,2.143503118,2.49423078,0.356699947,-6.931774395,-4.732236815,-15.87198742,-18.23539314,-24.75232415,-8.880336724,-0.095101529,1.480326652,3.583936035,5.227206799,-0.419240596,-1.600613594
2017/2/28,35,T8GLHL,-0.931269496,-0.095059873,-0.224575821,0.950700954,0.093819593,5.76884831,5.607270636,7.313657966,-9.612298799,-8.435354936,-11.79303884,-2.180740037,-0.476561529,0.64881704,1.68244611,-4.452177911,-2.334664803,0.062677085
2017/2/28,25,T8H08Z,0.510582655,0.542765906,-0.186263967,5.376900184,5.104235941,8.960504693,6.940857359,11.85425775,-2.272355078,0.403739284,9.419529831,11.69188491,0.908137406,1.55614909,2.608475413,4.450244345,-1.507830714,-0.353059769
2017/2/28,35,T8HTVR,-1.649386517,-2.054433496,-1.769984923,-4.766988918,-6.416602247,-7.56264375,0.534585773,1.713260446,-7.706092128,-8.705490298,-4.799357009,2.906735118,0.100708471,0.158984572,1.024020733,4.440376389,0.287597944,1.11318779
2017/2/28,15,T9RLT4,-8.346984637,-11.08059925,-14.21117746,-14.45087437,-14.41256911,-8.874845617,0.865834732,-11.0867144,-2.786762075,4.499047558,16.58576757,19.37252965,-1.964612045,-10.10749986,-14.66258588,-6.042764668,0.495777333,0.021099761
2017/2/28,40,TBXMHY,-0.988334001,-0.854364113,-1.864987982,-2.73476939,-3.627720845,-3.748026375,-2.949763553,5.956831173,2.626499643,-4.305750074,-9.47457014,-12.10106978,0.095636188,11.93445197,15.12667383,13.74811259,0.733915749,0.264695406
2017/2/28,25,TD0PGX,-1.390215506,-1.46682568,-1.159837491,4.547337145,2.544080369,4.147645881,5.615938853,11.3504515,4.033349109,-5.037120801,4.802108425,0.768759316,-0.472232594,1.856734041,0.105646386,-0.14630673,-0.011187793,0.10047096
2017/2/28,15,TD0RLZ,1.540123705,0.876001334,-1.384367313,-5.752537013,-8.945606584,-8.503550167,14.65785668,3.950420694,1.989041573,7.868594521,3.44384029,1.454798717,1.477067954,-6.176626302,-7.415233646,-9.455675723,0.314363667,0.766096592
2017/2/28,10,TD0WW3,-3.278042666,-6.352787893,-9.117656865,-12.26288222,-12.39381435,-12.76426891,-13.1921259,-24.37531034,-9.084715189,-11.55477362,-6.936261278,2.148453911,-1.343574048,2.174448705,6.308050299,5.963301113,1.16682521,0.758529186
2017/2/28,45,TD1RHX,-0.195929447,-0.839420581,-1.462824114,-3.759581343,-3.408248481,1.930903357,4.700028833,0.127485232,6.18159466,0.579848786,9.07629369,2.894699031,-1.045849208,-0.06165946,-0.240966179,-1.814869939,-0.225532211,1.219036102
2017/2/28,40,TF5788,0.691574814,0.263884505,1.465959324,3.405893429,3.174672764,12.11917171,18.93037554,7.648904414,-13.38555271,-14.16744015,-11.93085789,1.454694817,-3.053913812,-3.149666297,-3.569245145,-2.425011597,-0.676256498,-0.289170265
2017/2/28,20,TG4SJY,-1.135135237,-2.136316421,-2.12272727,-1.01653111,0.400319363,0.478014144,4.595643132,1.016734705,1.736970603,4.063984826,6.649962517,4.912991914,0.671011681,2.703591345,2.62935539,3.512235628,-0.93058068,2.322935104
2017/2/28,20,TG8ZJW,-0.614617967,-2.346951322,-4.057555661,-5.367821504,-4.094804171,-4.10720154,2.83743465,4.048960793,10.3994406,-0.788512513,-4.739717448,-15.13915805,0.164221681,-0.298907265,-1.681246365,-0.260611106,0.573377987,1.411538124
2017/2/28,45,TGB6X1,-0.972306638,-1.720237453,-0.771785623,-1.761768893,-3.277481856,-2.909205589,3.679134929,7.398206958,14.18086471,20.68726215,29.23215737,15.05129266,0.767380792,-0.228554002,2.157105424,1.852816983,-0.060798191,0.861443043
2017/2/28,10,THD6V0,0.98227267,2.294635609,5.225157963,6.411639061,11.46062056,15.93540295,5.855294677,4.206575042,11.48140227,13.02086812,-9.133844262,-20.61524654,-0.987294048,-0.304665199,4.726230378,3.248273376,-1.045595516,-0.560236931
2017/2/28,20,TKPJVY,-1.097558263,-0.367387678,-0.445282918,0.741625208,0.179776322,-0.430117416,-2.046065797,-2.833676567,-14.01799071,0.317937862,-2.974407759,11.04358295,-0.892438319,0.44690487,1.313650828,6.855147255,-0.089496055,-0.402583361
2017/2/28,30,TKQVC5,-0.253346194,0.40031641,2.00111052,-2.294921638,-0.19106895,1.017599627,-1.405075175,-3.719014499,-10.55096394,-7.753039198,-11.5295845,-0.978620558,0.008500741,0.971926663,0.548029957,-1.234115346,0.208393969,0.485080957
2017/2/28,25,TKRCBN,2.21337808,1.747448376,3.772957076,-5.614155496,-16.04236712,-18.4156755,-26.97958262,-26.75547892,4.105691012,0.413294359,-1.258770307,-5.364461319,0.093837406,-1.206828738,-1.376676535,0.149984853,2.35050597,-0.714565277
2017/2/28,40,TLQBHS,-0.271055934,0.090568373,-0.371248425,-0.007797035,2.178839258,-2.680535767,9.736922712,8.541394311,13.87217516,,,,-0.251883812,-0.443633253,-1.027407652,-3.162581717,-0.033904312,0.638993263
2017/2/28,25,TMTFJS,-0.889479325,0.262521667,-0.088914253,-0.619008484,-2.360481585,-1.11616431,-2.666840813,-1.19764245,8.447081225,9.798424187,8.461294729,0.014213504,-1.176832594,0.241316123,-0.642334188,,0.230338389,-0.112759769
2017/2/28,45,TMW8K0,1.081342432,1.20944848,1.615550282,4.974128717,4.657545565,3.257580266,-2.367070937,-0.713904143,11.86687192,16.33551317,24.47728382,12.6104119,0.998910792,0.549768481,0.331385071,-1.181980497,-0.536367491,-0.775402069
2017/2/28,55,TNYNQV,-0.348380893,-0.511724014,-0.39498792,-0.10004798,0.010002318,1.465351841,1.916032441,1.725974764,-3.834243804,-3.611140036,-7.344413513,-3.51016971,-0.799857833,0.447207894,1.139076022,1.007277023,0.10277657,0.331548452
2017/2/28,25,TNZG7L,2.063252452,7.590936727,6.853783394,7.169104469,9.532073395,3.130988064,-0.463941186,-5.048364107,-9.786318225,-15.27324073,-16.20237149,-6.41605326,-1.225332594,-0.927808687,0.449130049,2.427566714,-0.178058701,-2.765029907
2017/2/28,40,TP1XYX,0.612178147,0.273222938,0.986086801,2.445433512,5.36510414,11.49886206,13.62688309,6.594031083,-1.474458572,-4.289150471,-3.026535497,-1.552076925,-0.224043812,0.774752177,1.488986918,0.731718285,-2.5,0.16537106
2017/2/28,40,TP36J7,0.688224745,0.545526549,0.668154108,2.011214017,1.171806739,11.29003924,17.29466512,9.329710829,-18.89765464,-13.91454575,-17.27245155,1.625203082,-0.974333812,1.126355631,2.610286723,6.172992036,-2.474036971,1.202342987
2017/2/28,25,TQ3YYX,-2.523919899,-1.083067703,-0.526599628,-1.129626698,-1.397686141,-6.461917552,-4.80684285,-6.780729594,6.587929178,13.80955494,16.1523439,9.564414722,2.459767406,2.953560582,6.231147089,8.149165884,0.664838427,-0.190907359
2017/2/28,45,TR7XMQ,-9.806639397,-16.57616918,-15.73452877,-16.95543195,-21.34383646,-21.54161264,-23.17807414,-15.30881015,9.307251908,7.050669587,6.611520025,-2.695731883,-1.798149208,-3.580540382,-4.536696606,3.279027722,1.949753214,2.66233635
2017/2/28,35,TSCFG3,0.363734263,0.569640692,-0.002696218,-1.141139641,-2.578118405,-4.542114637,-5.866547064,0.145249296,12.08431461,7.212481899,2.50040379,-9.583910816,-0.736231529,0.605575922,3.361410519,1.628558321,-0.455265897,0.091924667
2017/2/28,20,TVS739,0.26770366,-0.489985718,-0.87427496,1.193124776,0.332742091,-0.173118011,5.193342244,5.284484321,8.622011324,7.790114145,6.720062774,-1.901948551,1.689191681,2.953347431,3.521490601,4.059104548,-0.218736144,0.466171503
2017/2/28,40,TVSB9D,0.327742208,0.143286819,-1.250585083,1.388825197,1.131422954,-0.120342585,1.330838181,-1.990853453,8.297588788,9.893700992,8.144830593,-0.152758195,1.500266188,-3.305896759,0.247595164,-2.103403474,0.385506712,0.05605191
2017/2/28,15,TVTFDF,0.295584904,2.933038639,3.239106289,3.161236695,2.860577237,10.69912514,7.943540674,7.804399359,-14.85002112,-17.73389151,-22.06934019,-7.219319071,-0.910582045,1.111300965,0.821573298,-0.835047376,-1.360242191,-0.055057943
2017/2/28,45,TWRXN3,29.09701466,23.07564021,20.81274703,34.19779207,30.56327338,28.44848333,40.00838483,40.80697099,-0.54110933,-8.28765422,3.041714476,3.582823806,-0.753149208,-1.820811794,-2.32845,-3.134643392,-2.5,-3.05916214
2017/2/28,20,TWS2Z8,0.162800884,-0.344520128,-1.514661537,-0.392175562,0.047671581,-7.063163988,-14.05408794,-10.22931259,6.576265629,-2.140631291,-15.89261028,-22.46887591,0.440211681,-3.206810989,-0.617881408,1.04433082,0.82013413,-0.381322622
2017/2/28,10,TWYMJG,-1.189290632,-0.542695731,-0.014153531,-0.528831024,-2.56569139,-0.969960103,0.796811159,-2.03386345,-3.457777552,2.401377015,13.77854105,17.2363186,0.463025952,1.620460877,-0.94374589,-1.675986273,0.239264976,-0.211341143
2017/2/28,25,TXX939,0.203229113,0.763795801,8.8757759,11.08964197,9.884606336,13.46973464,5.091553698,6.673558797,1.289911055,5.875950178,8.059656554,6.769745499,0.501797406,3.709263836,1.472905111,0.790351627,-1.0260666,-2.724082947
2017/2/28,40,TXXHHH,-0.548139687,-0.20244783,-1.873450372,-2.053710755,-2.692718154,-3.254150578,-8.87358909,-8.943057797,0.190701958,6.244068654,4.121918773,3.931216815,0.627996188,-0.939662971,-2.418545321,-1.952510403,0.853324335,0.239992499
2017/2/28,20,TY1NFD,-0.761904923,-1.578055323,-2.168852689,-1.24958083,-1.804366927,-0.031310653,6.711278453,10.25148264,9.209712635,11.00899187,10.75804325,1.548330618,-0.348318319,1.049644138,-1.275894996,-6.12053612,-0.838311344,1.908636093
2017/2/28,30,TY2J26,0.204729746,0.710325576,0.884172996,0.218778218,-1.0504218,-2.500265127,-7.850682747,-6.438916982,2.348575338,2.921544885,7.503093934,5.154518597,-0.201929259,0.071116339,-1.293374456,-2.344095519,0.718342146,-0.478435755
2017/2/28,55,TZ642P,0.755211095,1.563404747,-0.283606539,1.16496082,2.434276343,3.005269245,-1.933795836,-7.486733237,-8.418303984,-9.266582572,-15.85591627,-7.437612283,-2.606547833,-3.249267812,-2.714330849,-3.413822814,0.496180345,0.018892258
2017/2/28,35,TZ6TDB,0.133733999,0.499853162,-1.83354389,-5.601079153,-2.764318315,-2.391817504,0.660098452,-5.571887102,-1.708668878,-12.96325175,-17.14117817,-15.43250929,0.707968471,-2.489788517,-1.752455206,-3.798259795,0.694946537,0.507092476
2017/2/28,45,V0BDBS,-0.080133416,-0.491168174,-0.549712176,-2.118223136,-2.416811037,2.54950427,6.096254573,4.412746393,-6.029740537,-7.106148098,-6.586909024,-0.557168488,-0.751719208,1.02250544,2.785849658,2.177086597,0.075399629,0.461207151
2017/2/28,20,V0BZGB,0.751259112,1.958847148,2.335119851,4.101608404,5.71408064,6.62662843,1.652194378,1.430340669,-2.417241508,-6.127212732,-12.74203675,-10.32479524,-1.082958319,-0.67976651,-1.563519994,-2.235201309,-0.195681939,-0.811181068
2017/2/28,35,V19WHD,-0.182644546,-0.285945336,-0.66542292,2.743604564,2.799863246,3.669697042,3.949023543,8.277110316,-6.47323006,-11.78193221,-10.76760879,-4.294378731,-0.858831529,1.467331971,2.523597453,2.422671294,-0.546435191,0.631039619
2017/2/28,30,V2H3LD,-0.119226389,0.997932912,-0.578213069,0.451184828,4.287528253,8.395511135,5.555538786,9.058733782,-9.905159644,-14.75767041,-11.32631936,-1.421159711,0.405410741,2.612475056,5.761363312,5.846436886,0.185556528,0.160513401
2017/2/28,35,V3049L,-1.692898102,-0.731238182,-1.126279922,-1.594828313,-3.02924225,-7.483575566,-11.57614746,-8.419563004,-6.044345179,-7.083905003,-8.016726382,-1.972381203,0.155668471,3.145291537,5.811927005,6.802380128,0.82552838,-0.113408446
